,Links
132,https://casa.mercadolibre.com.co/MCO-621193704-casas-en-venta-poblado-643-4454-_JM#position=37&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
133,https://casa.mercadolibre.com.co/MCO-1757812108-vendo-casa-muy-amplia-primer-piso-belen-san-bernardo-_JM#position=38&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
134,https://casa.mercadolibre.com.co/MCO-1728103166-hermosa-casa-remodelada-amplios-espacios-excelente-ubicacion-en-sector-la-calera-cerca-a-todas-las-comodidades-buen-transporte-publico-dos-niveles-_JM#position=39&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
135,https://casa.mercadolibre.com.co/MCO-1575476828-venta-casa-en-palmas-medellin-_JM#position=40&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
136,https://casa.mercadolibre.com.co/MCO-1293706633-casa-400-m-de-lujo-con-mucha-naturaleza-poblado-el-tesoro-_JM#position=41&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
137,https://casa.mercadolibre.com.co/MCO-1725243762-vendo-casa-medellin-las-palmas-tambien-recibo-criptomonedas-_JM#position=42&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
138,https://casa.mercadolibre.com.co/MCO-1723832330-vendo-casa-finca-la-ceja-el-tambo-tambien-recibo-criptomonedas-_JM#position=43&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
139,https://casa.mercadolibre.com.co/MCO-1307522995-casa-430-m-de-lujo-terraza-vista-panoramica-piscina-poblado-la-calera-_JM#position=44&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
140,https://casa.mercadolibre.com.co/MCO-1415498952-casa-bifamiliar-para-la-venta-en-los-colores-_JM#position=45&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
141,https://casa.mercadolibre.com.co/MCO-1292914571-venta-de-2-casas-independientes-cerca-de-estacion-metro-de-san-javier-_JM#position=46&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
142,https://casa.mercadolibre.com.co/MCO-1752264630-venta-de-casa-sector-las-palmas-mirador-del-poblado-_JM#position=47&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
143,https://casa.mercadolibre.com.co/MCO-1675241472-venta-casa-lote-suramericana-medellin-antioquia-_JM#position=48&search_layout=grid&type=item&tracking_id=93d7bbcf-400b-4b49-bf25-df53b36fd207
144,https://casa.mercadolibre.com.co/MCO-1308254439-se-vende-casa-campestre-independiente-envigado-intermedia-con-benedict-_JM#position=1&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
145,https://casa.mercadolibre.com.co/MCO-1293252423-casa-a-la-venta-en-el-barrio-sevilla-medellin-_JM#position=2&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
146,https://casa.mercadolibre.com.co/MCO-1307874859-venta-de-casa-sector-los-balsos-poblado-_JM#position=3&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
147,https://casa.mercadolibre.com.co/MCO-1307620735-venta-casa-en-el-poblado-medellin-_JM#position=4&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
148,https://casa.mercadolibre.com.co/MCO-1307555667-venta-casa-en-el-poblado-medellin-_JM#position=5&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
149,https://casa.mercadolibre.com.co/MCO-1307600353-venta-casa-en-el-poblado-medellin-_JM#position=6&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
150,https://casa.mercadolibre.com.co/MCO-1307522971-casa-360-m-de-lujo-terraza-vista-a-naturaleza-poblado-el-tesoro-_JM#position=7&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
151,https://casa.mercadolibre.com.co/MCO-1514987544-venta-de-casa-unifamiliar-en-america-los-olivos-sector-velodromo-medellin-_JM#position=8&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
152,https://casa.mercadolibre.com.co/MCO-1753952380-belen-la-mota-medellin-casa-en-venta-en-urbanizacion-124m2-_JM#position=9&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
153,https://casa.mercadolibre.com.co/MCO-1323944749-vendo-hermosa-casa-en-loma-del-indio-_JM#position=10&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
154,https://casa.mercadolibre.com.co/MCO-1665310362-casas-en-venta-el-tesoro-643-6832-_JM#position=11&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
155,https://casa.mercadolibre.com.co/MCO-1319998825-casa-moderna-en-la-palmas-altos-del-poblado-_JM#position=12&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
156,https://casa.mercadolibre.com.co/MCO-1221620342-espectacular-casa-en-venta-loma-el-escobero-_JM#position=13&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
157,https://casa.mercadolibre.com.co/MCO-1307523013-casa-lote-en-venta-barrio-trinidad-medellin-_JM#position=14&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
158,https://casa.mercadolibre.com.co/MCO-1262154703-casas-en-venta-las-palmas-472-3618-_JM#position=15&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
159,https://casa.mercadolibre.com.co/MCO-1743194034-casas-en-venta-los-colores-495-40884-_JM#position=16&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
160,https://casa.mercadolibre.com.co/MCO-1272231871-casas-en-venta-las-palmas-472-3702-_JM#position=17&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
161,https://casa.mercadolibre.com.co/MCO-1307561915-venta-casa-en-el-poblado-medellin-_JM#position=18&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
162,https://casa.mercadolibre.com.co/MCO-1772303918-casa-en-venta-sector-belen-miravalle-medellin-_JM#position=19&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
163,https://casa.mercadolibre.com.co/MCO-1218669126-casa-unifamiliar-en-venta-velodromo-_JM#position=20&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
164,https://casa.mercadolibre.com.co/MCO-1643373254-casas-en-arriendo-san-lucas-472-3945-_JM#position=21&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
165,https://casa.mercadolibre.com.co/MCO-1753952926-se-vende-casa-unifamiliar-en-belen-malibu-rosales-_JM#position=22&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
166,https://casa.mercadolibre.com.co/MCO-1307574683-venta-casa-en-el-poblado-por-palmas-medellin-_JM#position=23&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
167,https://apartamento.mercadolibre.com.co/MCO-1329586835-arrienda-plus-inmobiliario-casa-en-santa-elena-cerca-al-d1-_JM#position=24&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
168,https://casa.mercadolibre.com.co/MCO-1795628324-se-vende-casa-duplex-en-santa-monica-_JM#position=25&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
169,https://casa.mercadolibre.com.co/MCO-1559219358-casa-unifamiliar-en-venta-barrio-san-pablo-guayabal-medellin-_JM#position=26&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
170,https://casa.mercadolibre.com.co/MCO-1751890336-casa-en-venta-sector-laureles-medellin-_JM#position=27&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
171,https://casa.mercadolibre.com.co/MCO-1743194040-casas-en-venta-belen-rosales-495-40882-_JM#position=28&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
172,https://casa.mercadolibre.com.co/MCO-1665476428-casa-550-m-de-lujo-terraza-vista-a-naturaleza-poblado-el-tesoro-_JM#position=29&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
173,https://casa.mercadolibre.com.co/MCO-1330079437-venta-de-casa-en-la-mejor-zona-de-la-loma-de-los-bernal-_JM#position=30&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
174,https://casa.mercadolibre.com.co/MCO-1187933367-espectacular-casa-en-unidad-cerrada-el-tesoro-_JM#position=31&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
175,https://casa.mercadolibre.com.co/MCO-1330091479-vendemos-linda-y-confortable-casa-en-la-mota-_JM#position=32&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
176,https://casa.mercadolibre.com.co/MCO-1330649643-venta-de-casa-unifamiliar-belen-la-palma-medellin-_JM#position=33&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
177,https://apartamento.mercadolibre.com.co/MCO-1221310438-genial-casa-en-venta-unidad-cerrada-cerca-al-tesoro-_JM#position=34&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
178,https://casa.mercadolibre.com.co/MCO-1307595345-venta-casa-lote-en-nogal-los-almendros-medellin-_JM#position=35&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
179,https://casa.mercadolibre.com.co/MCO-1327908191-venta-casa-en-la-america-_JM#position=36&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
180,https://casa.mercadolibre.com.co/MCO-1765419802-arriendo-primer-piso-en-laureles-estadio-excelentes-comodidades-cerca-de-ruta-de-buses-y-estacion-del-metro-_JM#position=37&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
181,https://casa.mercadolibre.com.co/MCO-1320940351-vendo-hermosa-casa-primer-piso-en-laureles-el-nogal-_JM#position=38&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
182,https://casa.mercadolibre.com.co/MCO-1330111555-ofrecemos-espaciosa-y-confortable-casa-en-la-mejor-zona-de-la-loma-de-los-bernal-_JM#position=39&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
183,https://casa.mercadolibre.com.co/MCO-1665297392-venta-casa-2do-piso-calasanz-medellin-_JM#position=40&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
184,https://casa.mercadolibre.com.co/MCO-1325157543-casa-210-m-guayabal-medellin-_JM#position=41&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
185,https://casa.mercadolibre.com.co/MCO-1529766168-vendo-casa-en-propiedad-horizontal-en-laureles-nogal-_JM#position=42&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
186,https://casa.mercadolibre.com.co/MCO-1752245420-calasanz-casa-en-venta-4-niveles-_JM#position=43&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
187,https://casa.mercadolibre.com.co/MCO-1307620711-casa-finca-_JM#position=44&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
188,https://casa.mercadolibre.com.co/MCO-1332631333-venta-de-casa-en-santa-monica-cerca-a-almeria-medellin-_JM#position=45&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
189,https://casa.mercadolibre.com.co/MCO-1187951822-genial-casa-de-4-niveles-en-venta-el-poblado-_JM#position=46&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
190,https://casa.mercadolibre.com.co/MCO-1307548987-hermosa-casa-para-venta-en-poblado-via-las-palmas-_JM#position=47&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
191,https://casa.mercadolibre.com.co/MCO-1795641990-venta-casa-el-nogal-los-almendros-_JM#position=48&search_layout=grid&type=item&tracking_id=92747bfc-99a2-4a29-970d-130e4c72e216
192,https://casa.mercadolibre.com.co/MCO-1559232116-casa-288-m-remodelado-balcon-vista-a-naturaleza-piscina-el-tesoro-_JM#position=1&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
193,https://casa.mercadolibre.com.co/MCO-1317572235-casas-en-venta-las-palmas-472-3814-_JM#position=2&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
194,https://casa.mercadolibre.com.co/MCO-1307548769-casa-en-venta-barrio-rodeo-norte-medellin-_JM#position=3&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
195,https://casa.mercadolibre.com.co/MCO-1307561899-casa-en-venta-en-el-sector-velodromo-en-medellin-piso-01-_JM#position=4&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
196,https://casa.mercadolibre.com.co/MCO-1288933215-casa-para-la-venta-en-villa-hermosa-_JM#position=5&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
197,https://casa.mercadolibre.com.co/MCO-968828472-casas-en-venta-poblado-altos-del-poblado-643-6618-_JM#position=6&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
198,https://casa.mercadolibre.com.co/MCO-1307523019-casa-de-03-niveles-en-venta-en-boston-en-medellin-_JM#position=7&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
199,https://casa.mercadolibre.com.co/MCO-1728731072-casas-en-arriendo-las-palmas-472-4078-_JM#position=8&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
200,https://casa.mercadolibre.com.co/MCO-1360876016-vendo-casa-remodelada-cerca-al-tesoro-_JM#position=9&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
201,https://casa.mercadolibre.com.co/MCO-1331697877-casa-en-arriendo-en-laureles-_JM#position=10&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
202,https://casa.mercadolibre.com.co/MCO-1784300474-casa-en-venta-optimas-condiciones-medellin-belen-_JM#position=11&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
203,https://casa.mercadolibre.com.co/MCO-1307587643-casa-campestre-en-santa-elena-_JM#position=12&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
204,https://casa.mercadolibre.com.co/MCO-1307587631-venta-casa-en-el-poblado-medellin-_JM#position=13&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
205,https://casa.mercadolibre.com.co/MCO-1684093978-casa-en-venta-san-antonio-de-prado-_JM#position=14&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
206,https://casa.mercadolibre.com.co/MCO-1834934816-venta-de-casa-en-prado-centro-medellin-_JM#position=15&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
207,https://casa.mercadolibre.com.co/MCO-1748140144-venta-casa-_JM#position=16&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
208,https://casa.mercadolibre.com.co/MCO-1834561114-venta-de-casa-en-belen-la-gloria-medellin-_JM#position=17&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
209,https://casa.mercadolibre.com.co/MCO-1758215416-se-vende-casa-en-buenos-aires-quinta-linda-_JM#position=18&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
210,https://casa.mercadolibre.com.co/MCO-1307536023-hermosa-casa-en-el-campestre-poblado-_JM#position=19&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
211,https://casa.mercadolibre.com.co/MCO-1293718089-venta-de-casa-en-barrio-calasanz-_JM#position=20&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
212,https://casa.mercadolibre.com.co/MCO-1108197512-venta-casa-esquinera-san-joaquin-medellin-antioquia-_JM#position=21&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
213,https://casa.mercadolibre.com.co/MCO-1584872002-vendo-casa-por-el-sector-de-las-santas-_JM#position=22&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
214,https://casa.mercadolibre.com.co/MCO-1801806318-vendo-casa-con-dos-apartamentos-independientes-en-boyaca-las-brisas-excelente-oportunidad-de-inversion-_JM#position=23&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
215,https://casa.mercadolibre.com.co/MCO-1307574689-venta-casa-en-laureles-medellin-_JM#position=24&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
216,https://casa.mercadolibre.com.co/MCO-1253297505-espectacular-casa-en-venta-en-la-loma-de-los-bernal-_JM#position=25&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
217,https://casa.mercadolibre.com.co/MCO-1307612479-venta-casa-unifamiliar-en-malibu-medellin-_JM#position=26&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
218,https://casa.mercadolibre.com.co/MCO-928133492-se-vende-casa-el-poblado-puedes-pagar-con-criptomonedas-_JM#position=27&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
219,https://casa.mercadolibre.com.co/MCO-1780343016-venta-casa-en-robledo-sector-altos-de-la-macarena-_JM#position=28&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
220,https://casa.mercadolibre.com.co/MCO-1321595894-casa-primer-piso-en-venta-san-antonio-del-prado-_JM#position=29&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
221,https://casa.mercadolibre.com.co/MCO-1304769003-vendo-casa-en-belen-area-180-mts2-_JM#position=30&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
222,https://casa.mercadolibre.com.co/MCO-1283505581-casa-lote-en-venta-barrio-la-america-_JM#position=31&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
223,https://casa.mercadolibre.com.co/MCO-930935256-casa-en-las-palmas-medellin-puedes-pagar-con-criptomonedas-crypto-_JM#position=32&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
224,https://apartamento.mercadolibre.com.co/MCO-1299065714-vendo-casa-unifamiliar-3-pisos-_JM#position=33&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
225,https://casa.mercadolibre.com.co/MCO-1691245422-casa-en-venta-en-guayabal-_JM#position=34&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
226,https://casa.mercadolibre.com.co/MCO-928461972-casa-el-poblado-puedes-pagar-con-criptomonedas-crypto-_JM#position=35&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
227,https://casa.mercadolibre.com.co/MCO-1011399207-venta-casa-2-niveles-90-m2-loma-de-los-bernal-_JM#position=36&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
228,https://casa.mercadolibre.com.co/MCO-1321690193-casa-en-medellin-el-escobero-venta-o-arriendo-39000000-_JM#position=37&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
229,https://casa.mercadolibre.com.co/MCO-1157022106-casa-unifamiliar-area-10429-m2-loma-de-los-bernal-_JM#position=38&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
230,https://casa.mercadolibre.com.co/MCO-930961383-vendo-casa-medellin-el-poblado-transversal-superior-_JM#position=39&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
231,https://casa.mercadolibre.com.co/MCO-927425179-casa-en-el-poblado-la-calera-puedes-pagar-con-criptomonedas-_JM#position=40&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
232,https://casa.mercadolibre.com.co/MCO-1269667305-vendo-o-cambio-espectacular-cabana-via-a-venecia-_JM#position=41&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
233,https://casa.mercadolibre.com.co/MCO-880184873-venta-casa-lote-30239-mt2-para-inversion-o-vivienda-en-el-sector-de-belen-_JM#position=42&search_layout=grid&type=item&tracking_id=d52e4ad8-aacb-4f4a-bd3b-23f67303db41
